transactionId,userId,timestamp,amount,currency,city,country,merchantName,paymentMetod,ipAddress
0df5dc52-d6f2-46d3-91bb-bef036ac35f2,mullenjeremy,1972-01-15,915.99,USD,Salinasmouth,Bolivia,Johnson-Huerta,debit_card,153.4.174.141
b9df113c-22ae-42d6-957c-69ae3b78b890,jeffreyryan,2016-01-23,648.39,USD,Port Douglas,Cote d'Ivoire,"Rhodes, Hall and Proctor",credit_card,210.229.195.46
3dc4d96d-0564-40f8-9da9-2475babc5dd5,sthomas,2002-06-09,862.67,USD,Riveraberg,Malta,Tran-Foster,credit_card,199.251.255.117
2dd576c7-f7e2-4b31-b642-aa3af817e701,ericjackson,1991-07-03,958.77,USD,West Michael,Portugal,"Owens, French and Rogers",credit_card,52.135.51.71
94425a2c-ad3d-4577-a15e-185f0d895ff7,aphillips,1994-01-23,86.39,USD,East Travismouth,Austria,"Tyler, Stokes and Fowler",online_transfer,80.19.158.214
ce3e0903-ea7b-47bc-8005-d85ab406a401,nflores,2008-10-10,105.8,USD,Younghaven,Marshall Islands,Eaton Group,credit_card,113.144.186.228
7724dbe5-a195-4843-998f-a3f0c2975e63,david69,1978-06-03,639.9,USD,Andreaberg,Nigeria,"Thompson, Gaines and Brown",online_transfer,205.184.25.195
878710ba-49aa-4aef-b8fb-153e8186c2df,hendersonryan,1978-02-24,298.52,USD,Brownton,Mexico,Dickerson-Jones,credit_card,80.73.48.125
007edb65-df8e-47ef-835d-4af9364ff6ca,smithstephanie,1975-08-27,591.73,USD,Lake Amber,Serbia,"Johnson, Mclaughlin and Carroll",credit_card,102.152.57.179
4e42b247-88e5-465e-b054-75a253f78296,lidillon,1993-10-31,834.05,GBP,South Kirkport,Kuwait,Robinson-Neal,credit_card,76.246.236.19
fc29bacb-c4bc-4c58-9ba6-f00890222084,evargas,1986-10-25,424.7,GBP,North Bryanbury,Turkmenistan,Stewart and Sons,debit_card,120.242.51.114
7338c3db-a666-4d24-bf8b-4566ecedf65c,amber20,2017-09-27,641.4,USD,Archerbury,Cook Islands,"Freeman, French and Lozano",credit_card,133.136.49.147
3ee416a0-5ce5-452b-aac6-460ef20605b4,anthony14,2000-12-17,242.86,USD,Kennedymouth,French Polynesia,"Hernandez, Davis and Mcdonald",debit_card,102.160.95.71
04eae23c-eab1-4116-ba32-a03a3289b46d,phillipsantana,2000-09-28,780.36,USD,South Carrie,San Marino,Hernandez-Wade,online_transfer,219.106.208.249
878b21c4-2786-4486-84f3-4109c545011f,jonathan64,1979-04-06,468.36,USD,Chelseatown,Cambodia,Scott-Mclean,online_transfer,36.144.255.108
27c8873a-42bf-4743-b786-fe10e4c41bc6,sara76,1970-07-23,889.7,GBP,Alexanderhaven,Saint Helena,"Barrera, Bryant and Mckenzie",credit_card,112.39.255.181
2e19ca68-b926-41f4-a892-7dfe271f396b,zwalter,1980-02-18,799.48,GBP,Port Michaelbury,Iraq,Evans-Turner,credit_card,79.224.69.16
b4989e14-9f59-46a7-a976-ddb0a9cbe72e,woodardsophia,1976-05-27,835.94,GBP,Pittmanhaven,Macao,White Inc,debit_card,79.77.225.19
221460a8-37b9-4114-9474-6f4b07926a8e,amanda36,2012-09-25,52.26,USD,Brittanymouth,Jamaica,"Smith, Rice and Wang",debit_card,116.123.27.201
47e90ca5-02c7-48b0-ab78-f3c22e07b924,gary65,1986-02-14,843.21,GBP,Myersborough,Kyrgyz Republic,Lawrence and Sons,credit_card,35.251.135.169
c22efb65-1e2c-40df-a7f4-b4859b75252b,allen71,2022-04-14,653.75,USD,Cabreratown,United Arab Emirates,Hays Inc,credit_card,38.57.74.69
0ee6795d-7368-4dd0-9e30-a38319420be8,matthew26,1989-04-14,340.13,USD,Craigmouth,Sierra Leone,Johnson and Sons,debit_card,52.97.102.232
f939886a-f437-4c25-80ce-4c15b99e8c87,dbuck,2004-04-23,699.84,USD,Weaverbury,Israel,Trujillo LLC,online_transfer,7.63.55.86
48ea9238-0701-4ef7-a074-768a39eed29d,zwilliams,2017-10-12,101.51,USD,Michelleport,Bulgaria,Allison-Powell,debit_card,14.235.43.156
79c9e679-65ce-4e61-90a2-d11e76de33aa,ashley56,1980-05-11,925.57,USD,Valeriehaven,Fiji,Shaw-Burke,online_transfer,36.62.157.222
abd11e87-e5c8-4808-b4d6-14ba0ac2a57d,jeffhancock,2008-11-26,177.8,USD,New Jonathanhaven,Mauritius,"Hicks, Gregory and Boyer",online_transfer,140.51.217.248
b5f1233a-2582-4e9a-8e84-1ed3c2513903,owalker,2021-06-14,69.46,USD,Lake Daleview,Falkland Islands (Malvinas),Robertson-Wood,debit_card,21.14.104.83
973207b6-d840-4fbe-a76c-91f12efa92f1,gvasquez,2014-04-03,642.58,USD,New Michaelport,Maldives,"Salas, Boyd and Green",credit_card,101.25.235.116
054e098f-526a-44c3-888d-93b8b358304c,alexandra99,2023-03-24,303.31,GBP,North Karenland,Mongolia,Dean-Tyler,debit_card,220.199.50.84
9ff97fa4-7af5-4229-b187-7a35d4e4cd38,istrickland,1980-02-25,866.01,USD,Bowenburgh,Andorra,"Mcdonald, Boone and Mcguire",debit_card,72.119.159.22
a6e290d2-b3ad-4c71-a4da-d42c4b7d48e9,chanmichael,1971-06-14,576.25,USD,East Garyland,Czech Republic,Ortiz-Phillips,credit_card,163.132.56.122
2db24db9-25ba-432c-9fa7-94dc30dfa683,cruzsarah,1987-01-21,280.41,USD,North Jasonport,Gibraltar,Miller-Jones,debit_card,73.4.41.42
77bc9592-6d16-4ea4-a1e8-057948119921,stevenlopez,1988-05-30,119.9,USD,Aliciaburgh,South Georgia and the South Sandwich Islands,"Cline, Reed and Anderson",online_transfer,114.255.238.23
00a700c8-c92c-4126-9145-fd3dee0418a2,ibarrasamantha,2006-04-24,316.62,GBP,South Natalieside,Mali,"Harris, Short and Kline",debit_card,186.179.37.12
f738b011-1186-44c2-aee7-77a0f03ca738,kristinmacias,1990-07-05,488.98,USD,Lorichester,Peru,Hall Inc,debit_card,142.216.73.226
bc0b1058-eae8-4394-b92e-84c3d5dfc100,dawn84,2012-09-16,706.09,GBP,Williambury,Venezuela,"Rodgers, Jones and Martinez",online_transfer,81.81.183.254
4fa6eb86-ec56-4ae0-979c-2af8fa408116,towen,2003-03-06,835.18,USD,Michaelmouth,Saint Lucia,Smith-Martin,online_transfer,58.93.138.236
b51a5306-50e2-4ac4-ae6c-9283e7f6cbf9,michaelchang,1981-08-31,200.76,GBP,Richardsonbury,Faroe Islands,"Watkins, Snyder and Turner",online_transfer,192.159.221.99
fba0c101-f8c6-40f8-bea6-8665cd8b0009,emilyramirez,2021-05-25,630.42,GBP,Stanleyborough,Slovakia (Slovak Republic),Williams Inc,online_transfer,55.34.50.171
ede22e4a-019e-43e5-a8ec-76c4114c4849,pagekaren,2010-11-14,306.01,USD,Port Dalton,Djibouti,"Cameron, Spears and Watts",debit_card,68.235.108.189
619e22c3-5328-4859-a0ad-ad83d7ce081b,sarah29,1995-07-04,138.38,USD,North Joseph,Albania,Jackson-Gill,online_transfer,193.153.48.17
633bb694-67b5-4013-bce6-dc472ebed50a,treed,1981-11-04,403.13,USD,Jacobland,Australia,Steele-Woodward,debit_card,215.120.90.223
1f6817ba-3574-499f-bec5-6549a342dc25,colealan,2021-01-18,114.07,GBP,Lake James,Rwanda,Nichols-Myers,online_transfer,149.213.72.132
a452c07a-d3ed-4d12-a248-1e09c7a7f9fc,uallen,2009-08-16,343.61,USD,Russellberg,Uzbekistan,Jacobs Ltd,credit_card,18.146.145.180
e9bf29df-03d6-4c11-83df-3f2c850d87d5,jbarajas,2010-07-31,83.41,USD,Reneemouth,Belize,Jackson-Crosby,credit_card,30.18.245.30
3333f9a8-2af0-406b-a16a-555a2acdbc0f,diazbrandon,2001-07-26,780.64,USD,Lake Dale,Eritrea,White and Sons,credit_card,139.16.95.215
f7b05362-e254-426a-bba3-a383395ea5a8,freemanjulie,1980-06-04,38.62,GBP,Phillipsberg,Bahamas,"Cohen, Whitney and Arnold",credit_card,78.167.12.191
e2c79ee9-548e-4935-b417-5e079a0ba65d,kevinnewton,1980-02-02,463.97,USD,Williamsbury,Mozambique,"Mcdonald, Williams and Oconnell",debit_card,39.47.124.151
c52116db-a5f3-4d2a-93d4-a57a145901fa,pthomas,2003-01-25,150.53,GBP,Gloriaberg,Madagascar,Graves Inc,credit_card,123.228.68.237
1937e332-09ec-4d7b-852a-5fd546d1e70f,paulthompson,1980-03-10,152.02,USD,Sherryport,Andorra,Stanley-Cain,online_transfer,170.188.230.32
a36de51d-39a4-438b-b4db-42d413583e39,michael75,1971-03-10,272.6,USD,Schultzport,Timor-Leste,Miller PLC,online_transfer,130.148.236.246
3775ca7c-d578-4906-b93c-11e12cb1fb11,chavezblake,2020-08-18,575.77,GBP,Lake Lindatown,Equatorial Guinea,Little-Andrews,credit_card,204.235.236.76
f8690500-ebe6-4fcc-95c7-83eb05055265,hartmadeline,2000-02-28,661.53,GBP,Lake Ericborough,Anguilla,Wagner LLC,credit_card,159.137.145.218
01ef874e-2a7b-4655-b39d-c43385cd63f0,rrush,1979-03-25,740.01,GBP,Lake Michael,Falkland Islands (Malvinas),Wilson Inc,debit_card,209.25.44.201
1d4aafe8-2e3a-4ded-8c4c-7ce3c8450c22,yudesiree,1998-09-18,713.74,USD,New Adrian,Kiribati,Chambers-Walker,credit_card,182.4.237.23
a5d80ddb-5c2a-4295-9359-27753fb2055f,mcgrathkenneth,2006-09-09,391.03,GBP,Gallagherview,Kiribati,"Williams, Johnson and Rush",credit_card,164.104.229.10
b89e2348-7a74-446f-a7f8-3678d6b28df0,stewartrobin,2022-02-14,246.52,GBP,Jenniferland,Jersey,"Martinez, Montes and Bean",debit_card,115.21.145.218
3d633f45-1360-43c0-9a63-df7ed1f270a1,matthewrogers,2017-12-10,86.86,GBP,Leachborough,Afghanistan,Nelson-Campbell,debit_card,189.27.163.94
d6e72684-df08-4ab8-bfbd-344d87959d1b,ucunningham,1973-06-30,336.04,GBP,Tylerland,Romania,Simmons-Barnes,credit_card,2.132.30.26
5573dde2-d5b0-4209-b4ad-8b85a281dfb7,natalie41,2023-09-20,850.43,USD,Lake Kayla,Iceland,Thomas-Hernandez,online_transfer,60.243.24.191
61875008-8c04-47ef-aaf8-aa524718dedc,jessicalynch,2015-02-15,885.96,USD,Wellsburgh,Niue,Smith-Wright,credit_card,123.20.119.244
55b01fb8-7c88-4f7c-81eb-72a1cc858bdd,murphyheather,2017-05-07,289.82,GBP,Collinschester,Anguilla,Fuller PLC,credit_card,45.216.23.26
bb6c1377-54c0-42c1-94e8-4604049a8feb,daniel66,2010-05-29,917.14,USD,Leeland,Timor-Leste,Padilla-Andrews,debit_card,26.59.143.126
0db9f547-a984-427a-8b96-048bfb9237b0,rogersrebecca,1988-08-09,973.28,GBP,East Michael,Northern Mariana Islands,"Smith, Wright and Garcia",debit_card,195.110.234.56
7f81e843-e87c-47ae-87e5-ec7eaae1e07d,anthonymorales,1971-04-10,344.83,GBP,Dylanborough,Mayotte,Hudson Group,credit_card,159.91.57.76
12ea931b-3415-42bf-9666-9a9d831d6795,jameslee,1994-12-29,439.42,USD,Evantown,Ecuador,"Hughes, Fleming and Raymond",online_transfer,161.175.38.215
53dd753c-7626-4766-a97f-2b93e8324c91,lesterjustin,1972-07-25,329.21,GBP,North James,Guam,"Phillips, Andrews and Mayer",debit_card,108.187.229.56
b8c5cdf0-a7b0-4e5b-b45d-8c07f427e65d,gatesdavid,1990-04-29,792.11,GBP,Brianborough,Mauritania,Sanders-Franklin,credit_card,141.171.14.2
1bfe402c-ef99-4900-a044-20e991c8f758,deanduncan,2008-10-01,880.8,GBP,Port Kristin,Bolivia,Ferrell LLC,credit_card,61.29.241.85
e3bf3720-c18a-4ca3-8b08-727aed083eb8,cheryl44,1985-10-13,146.96,GBP,South Richardstad,Indonesia,Hall-Smith,credit_card,222.180.18.5
4c850328-985f-490c-9110-c344af943530,rodriguezbrett,2005-12-12,525.31,GBP,Medinamouth,Czech Republic,Hart and Sons,credit_card,104.2.73.254
060579cd-b042-431c-b61c-5069d858641a,zmccullough,1970-06-14,397.16,USD,Parkerborough,India,Acevedo-Jackson,debit_card,154.134.1.76
cd24c863-9824-46c4-b648-750e8d32c9e2,oconnorrobert,1990-09-12,510.23,USD,New Robin,Netherlands Antilles,"Snyder, Fletcher and Bruce",credit_card,158.159.195.11
36df6165-2dbc-465a-b329-d132e3e0775d,bevans,1980-07-24,60.39,USD,Lake Jayport,Antigua and Barbuda,Brown-Sullivan,online_transfer,205.196.6.10
54c66c79-8dea-41f8-a017-d769856c156e,lisa11,1990-09-22,438.66,GBP,Millerville,Anguilla,"Hernandez, Donovan and Davis",credit_card,144.254.116.189
1140b9ed-0223-470b-b4fb-ead921fe12fe,peterschristopher,2017-05-10,509.94,USD,North Tammy,Central African Republic,Holland-Valentine,online_transfer,191.150.77.162
8e904fff-8604-4b93-ba15-08d21d1f659e,timothyorr,2016-11-26,228.15,GBP,Gregorytown,Saint Pierre and Miquelon,"Foster, Hurst and Gray",online_transfer,80.56.82.7
bdd2dcb2-b145-4e51-9693-66da1aeb3faf,lisa72,2014-07-16,269.03,USD,Whiteton,Luxembourg,Sparks LLC,credit_card,113.209.179.40
f772f320-311b-45c5-90db-5543df737589,xnash,1981-01-07,756.62,GBP,East Crystal,Indonesia,Moreno-Carson,debit_card,43.234.154.55
3b5e7c56-a308-409f-b504-85cc327a0971,maria00,2002-04-13,909.06,USD,North Barbara,Grenada,"Horton, Kim and Sanders",online_transfer,199.171.171.138
e99c7ec9-118f-402c-a1e7-da264e499e5c,leechristopher,1973-03-06,392.08,USD,South Elizabeth,Cameroon,Brown Group,online_transfer,59.3.83.99
1b7fee2c-3694-42db-83db-8e9ffd33b819,william80,1987-10-19,656.87,USD,Connermouth,Cayman Islands,Molina-Stewart,debit_card,35.247.178.113
b375b32a-dfd7-4782-8749-0df0b9458ad7,rparks,1991-01-21,199.68,GBP,Port Richard,Antigua and Barbuda,Collins Ltd,online_transfer,88.162.192.126
da9ee27a-f2e1-49da-bdd2-55b6e632b407,rjefferson,1976-04-30,836.1,USD,Lake Rebecca,Saint Kitts and Nevis,"Robinson, Mcpherson and Black",debit_card,4.104.45.245
114bbf92-549f-471f-b9a2-ced8b8d2c3c0,qsmith,1991-04-17,647.76,GBP,South Jamesside,Saint Martin,Lyons and Sons,debit_card,31.36.169.243
94f2172a-a41e-4e42-9cff-8307577a17d6,michael05,1981-09-05,799.48,USD,Thompsonchester,Oman,White Inc,debit_card,190.145.169.96
8c967f32-e34a-466b-8846-eeb250422fa3,kellis,1984-02-10,732.69,GBP,West Donna,Russian Federation,"Butler, Turner and Carter",online_transfer,45.12.253.45
e15171dd-085a-4e0e-93f7-fb8889c60b2e,fmoore,2023-06-26,842.11,USD,Robinsonport,Gibraltar,Harris Inc,online_transfer,1.247.41.97
5d12b40b-9447-416b-8668-15a294468890,lewiskevin,2006-09-25,692.9,GBP,Malloryburgh,Spain,"Carter, Brown and Castillo",credit_card,125.66.154.21
97dbd241-aea2-49f8-b897-0417543edf8f,ramosnicole,1994-10-05,870.07,USD,East Daniel,Falkland Islands (Malvinas),"Martinez, Romero and Gonzalez",online_transfer,79.31.174.83
76d83c32-686e-4d3c-b0da-9b34c02a9fe4,george71,1971-10-30,419.61,GBP,Hardingstad,Sweden,Garner-Brewer,credit_card,55.240.214.20
813f1b54-479c-4320-862e-3554b0d91dda,mwatts,2010-07-01,472.06,GBP,South Danielfurt,Qatar,Brown LLC,credit_card,91.80.232.152
d13ca9b3-b6d9-4967-a3ad-b99fe47e7bac,russochristopher,1993-09-06,180.26,USD,Steeletown,Tokelau,Johnson Group,debit_card,157.225.32.205
890b53e0-6193-415c-b4c2-734eb4dbe2dc,traneric,2020-03-09,255.27,GBP,Christopherville,Thailand,Morgan-Stone,online_transfer,114.218.127.71
e92e2a5f-4329-46f0-98ba-261eefb00329,bradylaura,2001-12-01,700.14,USD,Port Kellyburgh,Malaysia,"Hill, Marshall and Miller",debit_card,95.226.135.100
c30513fd-86ac-487f-9c53-7874f68ec0ae,wboyd,2013-08-21,633.07,GBP,East Roberttown,Marshall Islands,Collins-Moore,online_transfer,93.188.139.171
74b3e3de-902a-4ce4-9c5e-d2f4b716ac0d,moorephillip,2004-11-17,629.39,USD,South Natashaborough,Puerto Rico,Murray-Lester,credit_card,218.104.152.91
cc0512cf-d576-4c6e-8005-b5fb80fbbc70,powersashley,1972-07-28,84.96,USD,South Lynnshire,Lithuania,"Torres, Williamson and Schaefer",online_transfer,27.158.9.38
008adbec-7770-4cea-9b43-71aecbe8d07e,egarrison,2011-10-10,507.77,GBP,Port Saraville,Antarctica (the territory South of 60 deg S),Lutz Inc,credit_card,183.62.217.78
808c13d2-00d9-464a-a7f8-b0a57cc07ec8,zjohnson,2011-10-13,269.9,GBP,Lake Bethanyborough,Gambia,Reynolds-Rivers,debit_card,138.16.189.199
b0d33dec-322a-45b6-a773-28d280e213b5,grahammary,1994-08-06,63.68,GBP,Walkerview,South Georgia and the South Sandwich Islands,Grant LLC,credit_card,61.193.248.57
cfa8d836-3fa9-4b85-a708-3561671f49a1,jeremy29,2004-02-19,17.37,GBP,North Melissastad,Reunion,Nichols-Jackson,credit_card,145.164.205.146
f273e186-e937-4fee-83e2-859670d307bf,michaelchavez,1990-11-24,854.36,GBP,South Derekmouth,Turkmenistan,Richardson PLC,debit_card,53.220.208.241
e8b00b31-5e1d-425f-8669-727e9019774b,alexander78,1979-10-07,789.29,USD,South Rhonda,Morocco,"Oconnell, Scott and Jennings",credit_card,215.65.118.88
f8b7c5db-685f-451a-bfe6-016a2846ed52,emily88,1982-07-18,239.42,GBP,Frytown,Hungary,Garcia-Michael,credit_card,133.246.147.44
63b42dc6-a777-4303-bc8b-7729739141a7,hayeskenneth,2018-05-21,809.83,USD,Ethantown,Montserrat,Lopez-Watson,debit_card,71.66.68.93
ffc14897-7a94-420f-ae63-6b78fab5519b,emoore,1975-06-08,34.31,GBP,East Samanthafurt,Mauritius,Strickland Ltd,debit_card,210.59.51.26
f27d655a-088e-489b-a7f4-d1c03ee76057,joshua97,1975-10-29,100.81,USD,New Michael,Iceland,Foster and Sons,debit_card,159.60.109.208
57e1d820-7473-4848-8a0f-386a4ba64e80,welchcrystal,1978-05-19,294.44,GBP,Williamsberg,Malawi,Davis-Adams,online_transfer,182.29.176.227
5ec3258b-8e2b-451f-a6e6-970d41fd5f82,williamsonedward,1999-02-14,589.3,GBP,Johnmouth,Equatorial Guinea,"Murphy, Harding and Wright",credit_card,207.181.131.42
cdf823e1-fe3a-4712-813a-a19ab8754b96,perezamy,1977-09-25,279.63,GBP,New Emilystad,Nauru,Black Ltd,online_transfer,171.97.98.202
205d722e-370d-45de-ac80-f77e7729ace2,hawkinsdiana,2014-02-19,222.81,GBP,Lindafurt,Nicaragua,Bell-Gomez,online_transfer,21.220.238.211
5f06c230-2614-4c14-97da-ac62a42cf786,maryvazquez,1993-10-17,952.42,GBP,Jenkinsburgh,Anguilla,"Wilkins, Estrada and Howell",online_transfer,14.184.137.163
e15f0f3f-6a83-42ad-9e69-5461f26445ce,whitealison,1985-08-03,989.13,GBP,New Denise,Guam,Ortega-Stein,debit_card,198.51.214.192
94ce4910-5f0a-4d4f-8d6b-4e160f9e4696,vicki02,1992-05-16,722.4,USD,Garciafurt,Netherlands Antilles,"Chambers, West and Curtis",online_transfer,50.33.227.57
0d684552-d902-43e3-b7d8-ab4548cfa536,edwin08,2021-12-16,353.38,GBP,Erintown,Liechtenstein,"Shelton, Mccarthy and Ramos",debit_card,31.51.215.176
aff68024-ef9c-48ce-9b48-14ef7e6a4323,operry,1999-09-17,99.36,USD,Osbornton,Angola,Wilson LLC,credit_card,161.73.207.119
3fa3c0c3-facd-408d-b1ec-a91ca5540cbe,ylawrence,2017-06-07,301.41,USD,Rachelburgh,Lao People's Democratic Republic,Miller Group,online_transfer,152.122.10.253
1aefcbc7-944e-4e6b-b652-58c3b7888c0b,cody10,2023-07-03,311.25,GBP,Fritzbury,Wallis and Futuna,"Hays, Pham and Smith",credit_card,69.201.32.64
35a64a1c-2752-4173-adf9-2e1a9453a035,wthompson,2009-04-07,163.28,USD,Hinesville,Puerto Rico,"Alvarado, Mora and Fuller",credit_card,167.88.164.127
4c965ff7-8615-4b9a-9b89-3e8985df542d,kbell,1993-08-31,277.33,GBP,South Heidibury,Iraq,"Novak, Shepard and Townsend",online_transfer,126.144.107.66
56e40ae5-46e6-4e4f-b14a-617fd374da84,dcopeland,2004-10-24,418.0,GBP,Parkerberg,Nepal,Palmer-Wade,credit_card,194.181.73.58
c6432db5-d08b-407d-88ff-60bb3336b62b,christina55,1979-05-28,429.06,GBP,East Joshuashire,Barbados,Bryant-Ross,debit_card,52.235.177.196
c537187e-7fb7-41eb-92d8-261caf8a2ae8,rachelgarcia,2021-04-11,24.05,GBP,Haastown,Uruguay,Trujillo LLC,credit_card,60.30.32.160
0f73bfd5-312c-4b4a-836c-459c4ce8683e,sonyaprince,2006-03-09,173.08,GBP,South Ritaton,Denmark,"Edwards, Mendoza and Bauer",debit_card,62.222.50.4
5b084ab1-2df5-44b4-b3df-0c36d6c0a118,kinghaley,2004-02-16,849.32,GBP,Christopherton,Antigua and Barbuda,"Bell, Compton and Gonzalez",debit_card,4.84.41.247
a7678693-0dfa-44a7-966a-6a8311a8bee2,tranjames,2000-11-15,369.62,USD,Haneymouth,Gibraltar,"Kidd, Glover and Carlson",credit_card,66.209.235.87
3a4d2f8d-cecb-4328-8d10-9c5499684f01,kelly05,2007-05-01,813.36,USD,North Eric,Algeria,Boyd LLC,debit_card,91.133.187.238
4249c5be-aeea-40d1-8b64-f229c191d186,hendrixjeffrey,1977-11-06,71.1,USD,West Ashleyburgh,Trinidad and Tobago,"Thompson, Goodman and Bennett",online_transfer,219.40.212.14
e76b1d77-3d8a-47b3-ad8f-133005696694,rickyjohnson,2006-05-16,248.3,GBP,Jerryview,Italy,"Griffith, Moore and Maldonado",online_transfer,97.198.237.165
52d88922-cbe2-4086-93e3-202218511858,sloanrobert,1998-07-18,921.34,USD,Port Nathanborough,Moldova,Hill LLC,credit_card,195.227.38.209
fc649bc5-4b44-45e2-b6e9-ce099ba0dc77,sandraberger,2022-01-13,43.77,USD,Joshuashire,Togo,Lee-Thompson,online_transfer,140.91.57.132
bd8dc05b-2bb0-4c45-b9ab-8bab77209994,teresajohnson,2020-02-25,984.63,GBP,Mercadoshire,Ukraine,Gibson-Brooks,debit_card,156.129.28.75
d0e4ec04-9858-424a-972b-241960764212,thompsoncolleen,2009-06-04,980.06,GBP,Hoffmanbury,Switzerland,Rodriguez-Adkins,credit_card,211.93.222.160
249b80f5-4474-4222-a6fb-36c6d4bc1781,kendrajenkins,1987-12-01,179.56,USD,Rhodeshaven,Belarus,"Romero, Carter and King",online_transfer,84.240.182.222
d0d03e90-7afb-4767-94f1-a4fbe91825a5,pamelawhite,1979-07-11,811.07,GBP,West Charles,Liechtenstein,Munoz and Sons,credit_card,50.151.215.84
a13074bb-0f42-4cd1-978c-9351805f78c4,zsmith,1976-10-02,406.69,USD,Port Peterberg,North Macedonia,Gonzalez PLC,credit_card,102.94.220.126
dd84f76f-ee85-4a90-ab4a-2207b2c58758,dthomas,1977-10-29,637.68,USD,Ericburgh,Indonesia,Decker LLC,credit_card,185.82.132.129
d6457e36-20a3-4a4d-ae0a-9e2f2ed344aa,rholder,1982-06-30,833.46,GBP,Robertfort,Bosnia and Herzegovina,"Sanchez, Saunders and Harmon",credit_card,137.233.74.82
f4759974-eb1f-421f-939a-d58dbd680f83,mobrien,1970-03-21,662.77,GBP,Bethanyfort,China,Mcclain and Sons,credit_card,89.223.160.161
ca23497e-7a9c-4bc7-845b-82e8a5bf96b0,hcasey,2007-03-07,969.7,USD,West Patrick,United States Minor Outlying Islands,"Lowe, Houston and Peterson",credit_card,137.233.194.5
218696c5-6980-4035-bff7-cd4c8025114c,mwilliamson,1989-12-27,882.81,USD,Lake Lisaport,Samoa,Harding-Pope,credit_card,102.193.93.41
5e30c35b-fbbe-4e0d-8b1f-cddee0c7f24d,zdavis,1978-01-26,159.2,USD,Carterbury,Czech Republic,"Lopez, Smith and Jackson",credit_card,126.218.155.32
1eab8f4d-1690-46b4-b8b7-c081ad00fb51,david57,1975-10-18,948.28,USD,New Granttown,Mongolia,Mann-Branch,credit_card,45.160.221.145
0dc1385f-afb1-447b-90fe-9c50709928c4,sharon55,2002-08-31,473.97,GBP,South Kaylee,Faroe Islands,"Baird, Pearson and Gordon",credit_card,221.215.71.91
57ef8b4e-4e99-4575-b2e9-f306d4cb6cc4,weaverashley,2013-06-20,414.1,GBP,North Carolyn,Georgia,Weaver Group,online_transfer,6.28.153.15
1789c190-6575-4328-b79c-1ec4c6381fc9,jonesteresa,1997-09-29,730.89,GBP,New John,Afghanistan,"Watson, Serrano and Wright",online_transfer,86.194.13.156
4dfaccdc-931e-4924-83b3-963d461005cd,jeffrey95,1972-08-24,677.13,GBP,Kruegermouth,Czech Republic,"Perez, Ross and King",online_transfer,182.187.135.217
2fb7fda9-877d-49df-baaf-70b14969a096,lwilkins,1999-08-08,258.06,USD,Riveraborough,Cambodia,Henderson-Miller,online_transfer,124.252.246.117
d3ead8c9-14dc-4fe3-805b-9de059c3784b,john86,1985-07-08,968.69,USD,Port Angelaton,Vietnam,"Villarreal, Jones and Buck",debit_card,20.136.139.196
64ba8b9a-9dae-4128-922d-203b35784d06,stewartmichelle,1992-11-30,216.49,GBP,Harrismouth,Bangladesh,Miller-Jones,credit_card,223.234.143.52
8272e09b-23d3-4fb0-9500-15c49a28e032,ruizbradley,1992-04-17,993.27,USD,Melindachester,Ireland,"Christensen, Mitchell and Thornton",debit_card,40.174.168.154
9fb4eea7-392d-4be7-af3a-95af34f30bbe,cassidymills,2002-08-07,215.3,GBP,New Nicole,Guinea,Cook and Sons,debit_card,54.164.60.197
4598820f-8ff7-47e5-b6dd-544c594b60c9,crystal74,1998-03-25,133.78,USD,Annastad,Djibouti,Ramos Inc,credit_card,84.184.79.234
35a78ca3-a31e-4fcb-b8d8-df72fd1cfe2e,stephen21,2004-10-04,607.06,USD,West Barbara,Congo,"Woods, Smith and Blackburn",debit_card,142.199.254.141
49eb7c9b-dc5f-41c8-b5fc-9bde938916e5,jordan81,1990-02-13,160.58,USD,East Mary,Aruba,House Inc,credit_card,111.193.210.145
d9529e3a-c65c-4dab-b58c-6d0d2be785f8,chunter,2004-04-14,194.27,USD,Roblesfurt,Norway,Silva-Garner,credit_card,218.229.184.160
4e6b3870-ffb2-45e9-b22e-d2561c5a715d,davidpatel,1984-09-09,903.21,GBP,East Bryan,Liberia,Moore-Robertson,online_transfer,64.148.12.125
d9335d7d-7f2e-4bdd-95fb-e1ec6b52d59d,dvasquez,1980-11-30,725.66,GBP,Lake Dakota,United States Minor Outlying Islands,Roberts-Alexander,credit_card,32.167.125.9
999805f9-0ae8-41d7-96d7-044d939f70d3,dixontimothy,1985-11-18,115.44,GBP,Denisefurt,Solomon Islands,Richards-Taylor,online_transfer,87.170.153.30
18771309-130c-4c08-9ecd-a2c5eb7ebc32,longdaniel,1979-10-23,189.63,GBP,Tiffanystad,Brazil,Barrera-Adams,online_transfer,137.81.236.6
b84489ef-2ca5-4300-9d25-209d878ca7f8,colliermary,2000-12-23,423.71,GBP,North Peggyton,Bouvet Island (Bouvetoya),Cruz Ltd,online_transfer,109.64.82.88
348075ef-7634-4bb8-aacb-c52be5255b28,johnsoncorey,1990-10-19,102.33,GBP,Port Veronicamouth,Saint Vincent and the Grenadines,King-Watkins,online_transfer,197.199.191.126
